asset_id,ticker,name,country,exchange,sector,asset_class,currency
354,NUVOCO.NS,NUVOCO,IN,NSE,Basic Materials,Equity,INR
355,NYKAA.NS,NYKAA,IN,NSE,Consumer Cyclical,Equity,INR
356,OBEROIRLTY.NS,OBEROIRLTY,IN,NSE,Real Estate,Equity,INR
357,OFSS.NS,OFSS,IN,NSE,Technology,Equity,INR
358,OIL.NS,OIL,IN,NSE,Energy,Equity,INR
359,OLAELEC.NS,OLAELEC,IN,NSE,Consumer Cyclical,Equity,INR
360,OLECTRA.NS,OLECTRA,IN,NSE,Industrials,Equity,INR
361,ONESOURCE.NS,ONESOURCE,IN,NSE,Healthcare,Equity,INR
362,ONGC.NS,ONGC,IN,NSE,Energy,Equity,INR
363,PAGEIND.NS,PAGEIND,IN,NSE,Consumer Cyclical,Equity,INR
364,PATANJALI.NS,PATANJALI,IN,NSE,Consumer Defensive,Equity,INR
365,PAYTM.NS,PAYTM,IN,NSE,Technology,Equity,INR
366,PCBL.NS,PCBL,IN,NSE,Basic Materials,Equity,INR
367,PERSISTENT.NS,PERSISTENT,IN,NSE,Technology,Equity,INR
368,PETRONET.NS,PETRONET,IN,NSE,Energy,Equity,INR
369,PFC.NS,PFC,IN,NSE,Financial Services,Equity,INR
370,PFIZER.NS,PFIZER,IN,NSE,Healthcare,Equity,INR
371,PGEL.NS,PGEL,IN,NSE,Technology,Equity,INR
372,PGHH.NS,PGHH,IN,NSE,Consumer Defensive,Equity,INR
373,PHOENIXLTD.NS,PHOENIXLTD,IN,NSE,Real Estate,Equity,INR
374,PIDILITIND.NS,PIDILITIND,IN,NSE,Basic Materials,Equity,INR
375,PIIND.NS,PIIND,IN,NSE,Basic Materials,Equity,INR
376,PNB.NS,PNB,IN,NSE,Financial Services,Equity,INR
377,PNBHOUSING.NS,PNBHOUSING,IN,NSE,Financial Services,Equity,INR
378,POLICYBZR.NS,POLICYBZR,IN,NSE,Financial Services,Equity,INR
379,POLYCAB.NS,POLYCAB,IN,NSE,Industrials,Equity,INR
380,POLYMED.NS,POLYMED,IN,NSE,Healthcare,Equity,INR
381,POONAWALLA.NS,POONAWALLA,IN,NSE,Financial Services,Equity,INR
382,POWERGRID.NS,POWERGRID,IN,NSE,Utilities,Equity,INR
383,POWERINDIA.NS,POWERINDIA,IN,NSE,Industrials,Equity,INR
384,PPLPHARMA.NS,PPLPHARMA,IN,NSE,Healthcare,Equity,INR
385,PRAJIND.NS,PRAJIND,IN,NSE,Industrials,Equity,INR
386,PREMIERENE.NS,PREMIERENE,IN,NSE,Technology,Equity,INR
387,PRESTIGE.NS,PRESTIGE,IN,NSE,Real Estate,Equity,INR
388,PTCIL.NS,PTCIL,IN,NSE,Industrials,Equity,INR
389,PVRINOX.NS,PVRINOX,IN,NSE,Communication Services,Equity,INR
390,RADICO.NS,RADICO,IN,NSE,Consumer Defensive,Equity,INR
391,RAILTEL.NS,RAILTEL,IN,NSE,Communication Services,Equity,INR
392,RAINBOW.NS,RAINBOW,IN,NSE,Healthcare,Equity,INR
393,RAMCOCEM.NS,RAMCOCEM,IN,NSE,Basic Materials,Equity,INR
394,RBLBANK.NS,RBLBANK,IN,NSE,Financial Services,Equity,INR
395,RCF.NS,RCF,IN,NSE,Basic Materials,Equity,INR
396,RECLTD.NS,RECLTD,IN,NSE,Financial Services,Equity,INR
397,REDINGTON.NS,REDINGTON,IN,NSE,Technology,Equity,INR
398,RELIANCE.NS,RELIANCE,IN,NSE,Energy,Equity,INR
399,RELINFRA.NS,RELINFRA,IN,NSE,Utilities,Equity,INR
400,RHIM.NS,RHIM,IN,NSE,Industrials,Equity,INR
401,RITES.NS,RITES,IN,NSE,Industrials,Equity,INR
402,RKFORGE.NS,RKFORGE,IN,NSE,Industrials,Equity,INR
403,RPOWER.NS,RPOWER,IN,NSE,Utilities,Equity,INR
404,RRKABEL.NS,RRKABEL,IN,NSE,Industrials,Equity,INR
405,RVNL.NS,RVNL,IN,NSE,Industrials,Equity,INR
406,SAGILITY.NS,SAGILITY,IN,NSE,Healthcare,Equity,INR
407,SAIL.NS,SAIL,IN,NSE,Basic Materials,Equity,INR
408,SAILIFE.NS,SAILIFE,IN,NSE,Healthcare,Equity,INR
409,SAMMAANCAP.NS,SAMMAANCAP,IN,NSE,Financial Services,Equity,INR
410,SAPPHIRE.NS,SAPPHIRE,IN,NSE,Consumer Cyclical,Equity,INR
411,SARDAEN.NS,SARDAEN,IN,NSE,Basic Materials,Equity,INR
412,SAREGAMA.NS,SAREGAMA,IN,NSE,Communication Services,Equity,INR
413,SBFC.NS,SBFC,IN,NSE,Financial Services,Equity,INR
414,SBICARD.NS,SBICARD,IN,NSE,Financial Services,Equity,INR
415,SBILIFE.NS,SBILIFE,IN,NSE,Financial Services,Equity,INR
416,SBIN.NS,SBIN,IN,NSE,Financial Services,Equity,INR
417,SCHAEFFLER.NS,SCHAEFFLER,IN,NSE,Consumer Cyclical,Equity,INR
418,SCHNEIDER.NS,SCHNEIDER,IN,NSE,Industrials,Equity,INR
419,SCI.NS,SCI,IN,NSE,Industrials,Equity,INR
420,SHREECEM.NS,SHREECEM,IN,NSE,Basic Materials,Equity,INR
421,SHRIRAMFIN.NS,SHRIRAMFIN,IN,NSE,Financial Services,Equity,INR
422,SHYAMMETL.NS,SHYAMMETL,IN,NSE,Basic Materials,Equity,INR
423,SIEMENS.NS,SIEMENS,IN,NSE,Industrials,Equity,INR
424,SIGNATURE.NS,SIGNATURE,IN,NSE,Real Estate,Equity,INR
425,SJVN.NS,SJVN,IN,NSE,Utilities,Equity,INR
426,SOBHA.NS,SOBHA,IN,NSE,Real Estate,Equity,INR
427,SOLARINDS.NS,SOLARINDS,IN,NSE,Basic Materials,Equity,INR
428,SONACOMS.NS,SONACOMS,IN,NSE,Consumer Cyclical,Equity,INR
429,SONATSOFTW.NS,SONATSOFTW,IN,NSE,Technology,Equity,INR
430,SRF.NS,SRF,IN,NSE,Industrials,Equity,INR
431,STARHEALTH.NS,STARHEALTH,IN,NSE,Financial Services,Equity,INR
432,SUMICHEM.NS,SUMICHEM,IN,NSE,Basic Materials,Equity,INR
433,SUNDARMFIN.NS,SUNDARMFIN,IN,NSE,Financial Services,Equity,INR
434,SUNDRMFAST.NS,SUNDRMFAST,IN,NSE,Consumer Cyclical,Equity,INR
435,SUNPHARMA.NS,SUNPHARMA,IN,NSE,Healthcare,Equity,INR
436,SUNTV.NS,SUNTV,IN,NSE,Communication Services,Equity,INR
437,SUPREMEIND.NS,SUPREMEIND,IN,NSE,Industrials,Equity,INR
438,SUZLON.NS,SUZLON,IN,NSE,Industrials,Equity,INR
439,SWANCORP.NS,SWANCORP,IN,NSE,Industrials,Equity,INR
440,SWIGGY.NS,SWIGGY,IN,NSE,Consumer Cyclical,Equity,INR
441,SYNGENE.NS,SYNGENE,IN,NSE,Healthcare,Equity,INR
442,SYRMA.NS,SYRMA,IN,NSE,Technology,Equity,INR
443,TARIL.NS,TARIL,IN,NSE,Industrials,Equity,INR
444,TATACHEM.NS,TATACHEM,IN,NSE,Basic Materials,Equity,INR
445,TATACOMM.NS,TATACOMM,IN,NSE,Communication Services,Equity,INR
446,TATACONSUM.NS,TATACONSUM,IN,NSE,Consumer Defensive,Equity,INR
447,TATAELXSI.NS,TATAELXSI,IN,NSE,Technology,Equity,INR
448,TATAINVEST.NS,TATAINVEST,IN,NSE,Financial Services,Equity,INR
449,TATAPOWER.NS,TATAPOWER,IN,NSE,Utilities,Equity,INR
450,TATASTEEL.NS,TATASTEEL,IN,NSE,Basic Materials,Equity,INR
451,TATATECH.NS,TATATECH,IN,NSE,Technology,Equity,INR
452,TBOTEK.NS,TBOTEK,IN,NSE,Consumer Cyclical,Equity,INR
453,TCS.NS,TCS,IN,NSE,Technology,Equity,INR
454,TECHM.NS,TECHM,IN,NSE,Technology,Equity,INR
455,TECHNOE.NS,TECHNOE,IN,NSE,Industrials,Equity,INR
456,TEJASNET.NS,TEJASNET,IN,NSE,Technology,Equity,INR
457,THELEELA.NS,THELEELA,IN,NSE,Consumer Cyclical,Equity,INR
458,THERMAX.NS,THERMAX,IN,NSE,Industrials,Equity,INR
459,TIINDIA.NS,TIINDIA,IN,NSE,Industrials,Equity,INR
460,TIMKEN.NS,TIMKEN,IN,NSE,Industrials,Equity,INR
461,TITAGARH.NS,TITAGARH,IN,NSE,Industrials,Equity,INR
462,TITAN.NS,TITAN,IN,NSE,Consumer Cyclical,Equity,INR
463,TMPV.NS,TMPV,IN,NSE,Consumer Cyclical,Equity,INR
464,TORNTPHARM.NS,TORNTPHARM,IN,NSE,Healthcare,Equity,INR
465,TORNTPOWER.NS,TORNTPOWER,IN,NSE,Utilities,Equity,INR
466,TRENT.NS,TRENT,IN,NSE,Consumer Cyclical,Equity,INR
467,TRIDENT.NS,TRIDENT,IN,NSE,Consumer Cyclical,Equity,INR
468,TRITURBINE.NS,TRITURBINE,IN,NSE,Industrials,Equity,INR
469,TRIVENI.NS,TRIVENI,IN,NSE,Consumer Defensive,Equity,INR
470,TTML.NS,TTML,IN,NSE,Communication Services,Equity,INR
471,TVSMOTOR.NS,TVSMOTOR,IN,NSE,Consumer Cyclical,Equity,INR
472,UBL.NS,UBL,IN,NSE,Consumer Defensive,Equity,INR
473,UCOBANK.NS,UCOBANK,IN,NSE,Financial Services,Equity,INR
474,ULTRACEMCO.NS,ULTRACEMCO,IN,NSE,Basic Materials,Equity,INR
475,UNIONBANK.NS,UNIONBANK,IN,NSE,Financial Services,Equity,INR
476,UNITDSPR.NS,UNITDSPR,IN,NSE,Consumer Defensive,Equity,INR
477,UNOMINDA.NS,UNOMINDA,IN,NSE,Consumer Cyclical,Equity,INR
478,UPL.NS,UPL,IN,NSE,Basic Materials,Equity,INR
479,USHAMART.NS,USHAMART,IN,NSE,Basic Materials,Equity,INR
480,UTIAMC.NS,UTIAMC,IN,NSE,Financial Services,Equity,INR
481,VBL.NS,VBL,IN,NSE,Consumer Defensive,Equity,INR
482,VEDL.NS,VEDL,IN,NSE,Basic Materials,Equity,INR
483,VENTIVE.NS,VENTIVE,IN,NSE,Consumer Cyclical,Equity,INR
484,VGUARD.NS,VGUARD,IN,NSE,Industrials,Equity,INR
485,VIJAYA.NS,VIJAYA,IN,NSE,Healthcare,Equity,INR
486,VMM.NS,VMM,IN,NSE,Consumer Cyclical,Equity,INR
487,VOLTAS.NS,VOLTAS,IN,NSE,Consumer Cyclical,Equity,INR
488,VTL.NS,VTL,IN,NSE,Consumer Cyclical,Equity,INR
489,WAAREEENER.NS,WAAREEENER,IN,NSE,Technology,Equity,INR
490,WELCORP.NS,WELCORP,IN,NSE,Basic Materials,Equity,INR
491,WELSPUNLIV.NS,WELSPUNLIV,IN,NSE,Consumer Cyclical,Equity,INR
492,WHIRLPOOL.NS,WHIRLPOOL,IN,NSE,Consumer Cyclical,Equity,INR
493,WIPRO.NS,WIPRO,IN,NSE,Technology,Equity,INR
494,WOCKPHARMA.NS,WOCKPHARMA,IN,NSE,Healthcare,Equity,INR
495,YESBANK.NS,YESBANK,IN,NSE,Financial Services,Equity,INR
496,ZEEL.NS,ZEEL,IN,NSE,Communication Services,Equity,INR
497,ZENSARTECH.NS,ZENSARTECH,IN,NSE,Technology,Equity,INR
498,ZENTEC.NS,ZENTEC,IN,NSE,Industrials,Equity,INR
499,ZFCVINDIA.NS,ZFCVINDIA,IN,NSE,Consumer Cyclical,Equity,INR
500,ZYDUSLIFE.NS,ZYDUSLIFE,IN,NSE,Healthcare,Equity,INR
510,A,A,US,NYSE/NASDAQ,Healthcare,Equity,USD
539,AAPL,AAPL,US,NYSE/NASDAQ,Technology,Equity,USD
504,ABBV,ABBV,US,NYSE/NASDAQ,Healthcare,Equity,USD
512,ABNB,ABNB,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
503,ABT,ABT,US,NYSE/NASDAQ,Healthcare,Equity,USD
543,ACGL,ACGL,US,NYSE/NASDAQ,Financial Services,Equity,USD
505,ACN,ACN,US,NYSE/NASDAQ,Technology,Equity,USD
506,ADBE,ADBE,US,NYSE/NASDAQ,Technology,Equity,USD
535,ADI,ADI,US,NYSE/NASDAQ,Technology,Equity,USD
544,ADM,ADM,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
552,ADP,ADP,US,NYSE/NASDAQ,Technology,Equity,USD
551,ADSK,ADSK,US,NYSE/NASDAQ,Technology,Equity,USD
525,AEE,AEE,US,NYSE/NASDAQ,Utilities,Equity,USD
526,AEP,AEP,US,NYSE/NASDAQ,Utilities,Equity,USD
508,AES,AES,US,NYSE/NASDAQ,Utilities,Equity,USD
509,AFL,AFL,US,NYSE/NASDAQ,Financial Services,Equity,USD
528,AIG,AIG,US,NYSE/NASDAQ,Financial Services,Equity,USD
548,AIZ,AIZ,US,NYSE/NASDAQ,Financial Services,Equity,USD
547,AJG,AJG,US,NYSE/NASDAQ,Financial Services,Equity,USD
513,AKAM,AKAM,US,NYSE/NASDAQ,Technology,Equity,USD
514,ALB,ALB,US,NYSE/NASDAQ,Basic Materials,Equity,USD
516,ALGN,ALGN,US,NYSE/NASDAQ,Healthcare,Equity,USD
519,ALL,ALL,US,NYSE/NASDAQ,Financial Services,Equity,USD
517,ALLE,ALLE,US,NYSE/NASDAQ,Industrials,Equity,USD
540,AMAT,AMAT,US,NYSE/NASDAQ,Technology,Equity,USD
524,AMCR,AMCR,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
507,AMD,AMD,US,NYSE/NASDAQ,Technology,Equity,USD
532,AME,AME,US,NYSE/NASDAQ,Industrials,Equity,USD
533,AMGN,AMGN,US,NYSE/NASDAQ,Healthcare,Equity,USD
531,AMP,AMP,US,NYSE/NASDAQ,Financial Services,Equity,USD
529,AMT,AMT,US,NYSE/NASDAQ,Real Estate,Equity,USD
523,AMZN,AMZN,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
546,ANET,ANET,US,NYSE/NASDAQ,Technology,Equity,USD
536,AON,AON,US,NYSE/NASDAQ,Financial Services,Equity,USD
502,AOS,AOS,US,NYSE/NASDAQ,Industrials,Equity,USD
537,APA,APA,US,NYSE/NASDAQ,Energy,Equity,USD
511,APD,APD,US,NYSE/NASDAQ,Basic Materials,Equity,USD
534,APH,APH,US,NYSE/NASDAQ,Technology,Equity,USD
538,APO,APO,US,NYSE/NASDAQ,Financial Services,Equity,USD
541,APP,APP,US,NYSE/NASDAQ,Communication Services,Equity,USD
542,APTV,APTV,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
515,ARE,ARE,US,NYSE/NASDAQ,Real Estate,Equity,USD
545,ARES,ARES,US,NYSE/NASDAQ,Financial Services,Equity,USD
550,ATO,ATO,US,NYSE/NASDAQ,Utilities,Equity,USD
554,AVB,AVB,US,NYSE/NASDAQ,Real Estate,Equity,USD
574,AVGO,AVGO,US,NYSE/NASDAQ,Technology,Equity,USD
555,AVY,AVY,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
530,AWK,AWK,US,NYSE/NASDAQ,Utilities,Equity,USD
556,AXON,AXON,US,NYSE/NASDAQ,Industrials,Equity,USD
527,AXP,AXP,US,NYSE/NASDAQ,Financial Services,Equity,USD
553,AZO,AZO,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
570,BA,BA,US,NYSE/NASDAQ,Industrials,Equity,USD
559,BAC,BAC,US,NYSE/NASDAQ,Financial Services,Equity,USD
558,BALL,BALL,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
560,BAX,BAX,US,NYSE/NASDAQ,Healthcare,Equity,USD
563,BBY,BBY,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
561,BDX,BDX,US,NYSE/NASDAQ,Healthcare,Equity,USD
707,BEN,BEN,US,NYSE/NASDAQ,Financial Services,Equity,USD
577,BF-B,BF-B,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
579,BG,BG,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
565,BIIB,BIIB,US,NYSE/NASDAQ,Healthcare,Equity,USD
569,BK,BK,US,NYSE/NASDAQ,Financial Services,Equity,USD
571,BKNG,BKNG,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
557,BKR,BKR,US,NYSE/NASDAQ,Energy,Equity,USD
578,BLDR,BLDR,US,NYSE/NASDAQ,Industrials,Equity,USD
566,BLK,BLK,US,NYSE/NASDAQ,Financial Services,Equity,USD
573,BMY,BMY,US,NYSE/NASDAQ,Healthcare,Equity,USD
575,BR,BR,US,NYSE/NASDAQ,Technology,Equity,USD
562,BRK-B,BRK-B,US,NYSE/NASDAQ,Financial Services,Equity,USD
576,BRO,BRO,US,NYSE/NASDAQ,Financial Services,Equity,USD
572,BSX,BSX,US,NYSE/NASDAQ,Healthcare,Equity,USD
567,BX,BX,US,NYSE/NASDAQ,Financial Services,Equity,USD
580,BXP,BXP,US,NYSE/NASDAQ,Real Estate,Equity,USD
609,C,C,US,NYSE/NASDAQ,Financial Services,Equity,USD
620,CAG,CAG,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
586,CAH,CAH,US,NYSE/NASDAQ,Healthcare,Equity,USD
588,CARR,CARR,US,NYSE/NASDAQ,Industrials,Equity,USD
590,CAT,CAT,US,NYSE/NASDAQ,Industrials,Equity,USD
603,CB,CB,US,NYSE/NASDAQ,Financial Services,Equity,USD
591,CBOE,CBOE,US,NYSE/NASDAQ,Financial Services,Equity,USD
592,CBRE,CBRE,US,NYSE/NASDAQ,Real Estate,Equity,USD
635,CCI,CCI,US,NYSE/NASDAQ,Real Estate,Equity,USD
587,CCL,CCL,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
582,CDNS,CDNS,US,NYSE/NASDAQ,Technology,Equity,USD
593,CDW,CDW,US,NYSE/NASDAQ,Technology,Equity,USD
624,CEG,CEG,US,NYSE/NASDAQ,Utilities,Equity,USD
597,CF,CF,US,NYSE/NASDAQ,Basic Materials,Equity,USD
610,CFG,CFG,US,NYSE/NASDAQ,Financial Services,Equity,USD
604,CHD,CHD,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
581,CHRW,CHRW,US,NYSE/NASDAQ,Industrials,Equity,USD
600,CHTR,CHTR,US,NYSE/NASDAQ,Communication Services,Equity,USD
605,CI,CI,US,NYSE/NASDAQ,Healthcare,Equity,USD
606,CINF,CINF,US,NYSE/NASDAQ,Financial Services,Equity,USD
617,CL,CL,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
611,CLX,CLX,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
618,CMCSA,CMCSA,US,NYSE/NASDAQ,Communication Services,Equity,USD
612,CME,CME,US,NYSE/NASDAQ,Financial Services,Equity,USD
602,CMG,CMG,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
637,CMI,CMI,US,NYSE/NASDAQ,Industrials,Equity,USD
613,CMS,CMS,US,NYSE/NASDAQ,Utilities,Equity,USD
595,CNC,CNC,US,NYSE/NASDAQ,Healthcare,Equity,USD
596,CNP,CNP,US,NYSE/NASDAQ,Utilities,Equity,USD
585,COF,COF,US,NYSE/NASDAQ,Financial Services,Equity,USD
616,COIN,COIN,US,NYSE/NASDAQ,Financial Services,Equity,USD
625,COO,COO,US,NYSE/NASDAQ,Healthcare,Equity,USD
621,COP,COP,US,NYSE/NASDAQ,Energy,Equity,USD
594,COR,COR,US,NYSE/NASDAQ,Healthcare,Equity,USD
631,COST,COST,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
628,CPAY,CPAY,US,NYSE/NASDAQ,Technology,Equity,USD
584,CPB,CPB,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
626,CPRT,CPRT,US,NYSE/NASDAQ,Industrials,Equity,USD
583,CPT,CPT,US,NYSE/NASDAQ,Real Estate,Equity,USD
633,CRH,CRH,US,NYSE/NASDAQ,Basic Materials,Equity,USD
598,CRL,CRL,US,NYSE/NASDAQ,Healthcare,Equity,USD
906,CRM,CRM,US,NYSE/NASDAQ,Technology,Equity,USD
634,CRWD,CRWD,US,NYSE/NASDAQ,Technology,Equity,USD
608,CSCO,CSCO,US,NYSE/NASDAQ,Technology,Equity,USD
630,CSGP,CSGP,US,NYSE/NASDAQ,Real Estate,Equity,USD
636,CSX,CSX,US,NYSE/NASDAQ,Industrials,Equity,USD
607,CTAS,CTAS,US,NYSE/NASDAQ,Industrials,Equity,USD
632,CTRA,CTRA,US,NYSE/NASDAQ,Energy,Equity,USD
615,CTSH,CTSH,US,NYSE/NASDAQ,Technology,Equity,USD
629,CTVA,CTVA,US,NYSE/NASDAQ,Basic Materials,Equity,USD
589,CVNA,CVNA,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
638,CVS,CVS,US,NYSE/NASDAQ,Healthcare,Equity,USD
601,CVX,CVX,US,NYSE/NASDAQ,Energy,Equity,USD
654,D,D,US,NYSE/NASDAQ,Utilities,Equity,USD
647,DAL,DAL,US,NYSE/NASDAQ,Industrials,Equity,USD
656,DASH,DASH,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
643,DAY,DAY,US,NYSE/NASDAQ,Technology,Equity,USD
662,DD,DD,US,NYSE/NASDAQ,Basic Materials,Equity,USD
641,DDOG,DDOG,US,NYSE/NASDAQ,Technology,Equity,USD
645,DE,DE,US,NYSE/NASDAQ,Industrials,Equity,USD
644,DECK,DECK,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
646,DELL,DELL,US,NYSE/NASDAQ,Technology,Equity,USD
652,DG,DG,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
887,DGX,DGX,US,NYSE/NASDAQ,Healthcare,Equity,USD
659,DHI,DHI,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
639,DHR,DHR,US,NYSE/NASDAQ,Healthcare,Equity,USD
982,DIS,DIS,US,NYSE/NASDAQ,Communication Services,Equity,USD
651,DLR,DLR,US,NYSE/NASDAQ,Real Estate,Equity,USD
653,DLTR,DLTR,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
729,DOC,DOC,US,NYSE/NASDAQ,Real Estate,Equity,USD
657,DOV,DOV,US,NYSE/NASDAQ,Industrials,Equity,USD
658,DOW,DOW,US,NYSE/NASDAQ,Basic Materials,Equity,USD
655,DPZ,DPZ,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
640,DRI,DRI,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
660,DTE,DTE,US,NYSE/NASDAQ,Utilities,Equity,USD
661,DUK,DUK,US,NYSE/NASDAQ,Utilities,Equity,USD
642,DVA,DVA,US,NYSE/NASDAQ,Healthcare,Equity,USD
648,DVN,DVN,US,NYSE/NASDAQ,Energy,Equity,USD
649,DXCM,DXCM,US,NYSE/NASDAQ,Healthcare,Equity,USD
668,EA,EA,US,NYSE/NASDAQ,Communication Services,Equity,USD
664,EBAY,EBAY,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
665,ECL,ECL,US,NYSE/NASDAQ,Basic Materials,Equity,USD
622,ED,ED,US,NYSE/NASDAQ,Utilities,Equity,USD
676,EFX,EFX,US,NYSE/NASDAQ,Industrials,Equity,USD
682,EG,EG,US,NYSE/NASDAQ,Financial Services,Equity,USD
666,EIX,EIX,US,NYSE/NASDAQ,Utilities,Equity,USD
681,EL,EL,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
669,ELV,ELV,US,NYSE/NASDAQ,Healthcare,Equity,USD
670,EME,EME,US,NYSE/NASDAQ,Industrials,Equity,USD
671,EMR,EMR,US,NYSE/NASDAQ,Industrials,Equity,USD
673,EOG,EOG,US,NYSE/NASDAQ,Energy,Equity,USD
674,EPAM,EPAM,US,NYSE/NASDAQ,Technology,Equity,USD
677,EQIX,EQIX,US,NYSE/NASDAQ,Real Estate,Equity,USD
678,EQR,EQR,US,NYSE/NASDAQ,Real Estate,Equity,USD
675,EQT,EQT,US,NYSE/NASDAQ,Energy,Equity,USD
679,ERIE,ERIE,US,NYSE/NASDAQ,Financial Services,Equity,USD
684,ES,ES,US,NYSE/NASDAQ,Utilities,Equity,USD
680,ESS,ESS,US,NYSE/NASDAQ,Real Estate,Equity,USD
663,ETN,ETN,US,NYSE/NASDAQ,Industrials,Equity,USD
672,ETR,ETR,US,NYSE/NASDAQ,Utilities,Equity,USD
683,EVRG,EVRG,US,NYSE/NASDAQ,Utilities,Equity,USD
667,EW,EW,US,NYSE/NASDAQ,Healthcare,Equity,USD
685,EXC,EXC,US,NYSE/NASDAQ,Utilities,Equity,USD
686,EXE,EXE,US,NYSE/NASDAQ,Energy,Equity,USD
688,EXPD,EXPD,US,NYSE/NASDAQ,Industrials,Equity,USD
687,EXPE,EXPE,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
689,EXR,EXR,US,NYSE/NASDAQ,Real Estate,Equity,USD
702,F,F,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
650,FANG,FANG,US,NYSE/NASDAQ,Energy,Equity,USD
694,FAST,FAST,US,NYSE/NASDAQ,Industrials,Equity,USD
708,FCX,FCX,US,NYSE/NASDAQ,Basic Materials,Equity,USD
692,FDS,FDS,US,NYSE/NASDAQ,Financial Services,Equity,USD
696,FDX,FDX,US,NYSE/NASDAQ,Industrials,Equity,USD
700,FE,FE,US,NYSE/NASDAQ,Utilities,Equity,USD
691,FFIV,FFIV,US,NYSE/NASDAQ,Technology,Equity,USD
693,FICO,FICO,US,NYSE/NASDAQ,Technology,Equity,USD
697,FIS,FIS,US,NYSE/NASDAQ,Technology,Equity,USD
701,FISV,FISV,US,NYSE/NASDAQ,Unknown,Equity,USD
698,FITB,FITB,US,NYSE/NASDAQ,Financial Services,Equity,USD
619,FIX,FIX,US,NYSE/NASDAQ,Industrials,Equity,USD
706,FOX,FOX,US,NYSE/NASDAQ,Communication Services,Equity,USD
705,FOXA,FOXA,US,NYSE/NASDAQ,Communication Services,Equity,USD
695,FRT,FRT,US,NYSE/NASDAQ,Real Estate,Equity,USD
699,FSLR,FSLR,US,NYSE/NASDAQ,Technology,Equity,USD
703,FTNT,FTNT,US,NYSE/NASDAQ,Technology,Equity,USD
704,FTV,FTV,US,NYSE/NASDAQ,Technology,Equity,USD
716,GD,GD,US,NYSE/NASDAQ,Industrials,Equity,USD
723,GDDY,GDDY,US,NYSE/NASDAQ,Technology,Equity,USD
711,GE,GE,US,NYSE/NASDAQ,Industrials,Equity,USD
712,GEHC,GEHC,US,NYSE/NASDAQ,Healthcare,Equity,USD
714,GEN,GEN,US,NYSE/NASDAQ,Technology,Equity,USD
713,GEV,GEV,US,NYSE/NASDAQ,Industrials,Equity,USD
720,GILD,GILD,US,NYSE/NASDAQ,Healthcare,Equity,USD
717,GIS,GIS,US,NYSE/NASDAQ,Consumer Defensive,Equity,USD
722,GL,GL,US,NYSE/NASDAQ,Financial Services,Equity,USD
627,GLW,GLW,US,NYSE/NASDAQ,Technology,Equity,USD
718,GM,GM,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
715,GNRC,GNRC,US,NYSE/NASDAQ,Industrials,Equity,USD
521,GOOG,GOOG,US,NYSE/NASDAQ,Communication Services,Equity,USD
520,GOOGL,GOOGL,US,NYSE/NASDAQ,Communication Services,Equity,USD
719,GPC,GPC,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
721,GPN,GPN,US,NYSE/NASDAQ,Industrials,Equity,USD
709,GRMN,GRMN,US,NYSE/NASDAQ,Technology,Equity,USD
724,GS,GS,US,NYSE/NASDAQ,Financial Services,Equity,USD
979,GWW,GWW,US,NYSE/NASDAQ,Industrials,Equity,USD
725,HAL,HAL,US,NYSE/NASDAQ,Energy,Equity,USD
727,HAS,HAS,US,NYSE/NASDAQ,Consumer Cyclical,Equity,USD
